epoch,accuracy,loss,val_accuracy,val_loss
0,0.8702240586280823,0.3352045714855194,0.5349147319793701,0.6916459202766418
1,0.9187468886375427,0.2311560958623886,0.5417110919952393,0.7240608334541321
2,0.9365922808647156,0.18369916081428528,0.5672308206558228,0.6993633508682251
3,0.9440708160400391,0.15898363292217255,0.5121268630027771,0.8277652263641357
4,0.9520960450172424,0.13793033361434937,0.49646854400634766,0.998294472694397
5,0.9553763270378113,0.1307862401008606,0.4886060655117035,1.2725276947021484
6,0.9592651724815369,0.12077082693576813,0.4497601389884949,1.0166114568710327
7,0.9625453948974609,0.11168591678142548,0.4911380708217621,1.2207366228103638
8,0.9652376770973206,0.1032007485628128,0.4808768630027771,1.2078152894973755
9,0.9668055772781372,0.09903917461633682,0.45502397418022156,1.2206701040267944
10,0.969353437423706,0.09330988675355911,0.4559568166732788,1.1757032871246338
11,0.9708285331726074,0.08839724212884903,0.4689498841762543,1.180155634880066
12,0.972303569316864,0.08359945565462112,0.43656715750694275,1.1120237112045288
13,0.9745317101478577,0.07814144343137741,0.4706156849861145,1.1642777919769287
14,0.9750887155532837,0.0765039473772049,0.44816097617149353,1.0449546575546265
15,0.9766256809234619,0.07306241989135742,0.45195895433425903,1.0614029169082642
16,0.9770382642745972,0.07045645266771317,0.4522254765033722,1.0432651042938232
17,0.978152334690094,0.06825654208660126,0.48933902382850647,1.2334100008010864
18,0.9783998727798462,0.06701058894395828,0.44796109199523926,1.0923439264297485
19,0.9800400137901306,0.06305521726608276,0.4616870880126953,1.0022609233856201
