epoch,accuracy,loss,val_accuracy,val_loss
0,0.8589984774589539,0.36797580122947693,0.9996110200881958,0.02864379622042179
1,0.9093246459960938,0.2586645781993866,0.9992219805717468,0.01208152063190937
2,0.9263526201248169,0.21573781967163086,0.9998703598976135,0.008622992783784866
3,0.9380851984024048,0.1841300129890442,0.9989626407623291,0.01500875037163496
4,0.9451745748519897,0.1622375100851059,0.9990923404693604,0.017249280586838722
5,0.9524462819099426,0.1424599587917328,0.9984439611434937,0.018427180126309395
6,0.9576937556266785,0.12952680885791779,1.0,0.010428503155708313
7,0.9614351391792297,0.11796770989894867,0.9974066615104675,0.01626289077103138
8,0.9651285409927368,0.10834067314863205,0.9979252815246582,0.012498922646045685
9,0.9691289067268372,0.09787236899137497,0.9976660013198853,0.01591615565121174
10,0.9706734418869019,0.09324710071086884,0.9985736608505249,0.015163740143179893
11,0.9730237722396851,0.08869943022727966,0.9935166239738464,0.027637796476483345
12,0.9750575423240662,0.08148167282342911,0.9971473217010498,0.01624879613518715
13,0.9767459630966187,0.0764647051692009,0.9981846213340759,0.01209516916424036
14,0.9769378304481506,0.07576261460781097,0.9985736608505249,0.009814722463488579
15,0.9775326251983643,0.07287956774234772,0.9970176219940186,0.011572010815143585
16,0.978894829750061,0.07030407339334488,0.995072603225708,0.018679363653063774
17,0.9791538715362549,0.06916569173336029,0.9959802627563477,0.019443271681666374
18,0.9803721904754639,0.06430338323116302,0.9939056038856506,0.02385149523615837
19,0.9809094667434692,0.06260336935520172,0.9972769618034363,0.01726064831018448
